"CUST_BALANCE","CUST_CITY","CUST_CODE","CUST_FNAME","CUST_LNAME","CUST_STATE","CUST_STREET","CUST_ZIP","EMPLOYEE_ID","INV_DATE","INV_NUM","INV_TOTAL","LINE_NUM","LINE_PRICE","LINE_QTY","PROD_SKU"
579.42,"Glenelg",627,"ADA","PENN","MD","1224 CHABLIS CIRCLE",21737,83878,41542,2370,107.96,2,23.99,3,"7231-UES"
106.9,"Coral Gables",628,"KIM","BROWNE","FL","1178 DIVISION STREET",33156,83936,41443,1421,106.9,3,11.99,5,"8988-FDW"
0,"Camden",629,"ROXIE","MOSLEY","ME","1700 GEESE CIRCLE",4847,83993,41453,1523,214.52,3,12.59,1,"7883-NLQ"
639.58,"Jackson",630,"MARYLIN","STANTON","MI","1812 RAYMOND AVENUE",49201,84334,41593,2863,327.95,6,21.99,2,"1010-MIW"
466.21,"Friendship",631,"CARRIE","FONTENOT","NC","1261 HAMMOND AVENUE",27410,84134,41571,2650,234.41,6,16.99,3,"5734-BGX"
0,"Lloyd",632,"JOLENE","KRAUSE","NY","1687 PONDS CIRCLE",12528,84392,41492,1896,78.73,2,13.59,3,"2932-PBS"
281.39,"Orange",633,"ALECIA","WISE","PA","580 EAST 55TH AVENUE",17859,83537,41559,2528,127.9,3,9.89,4,"2407-SUX"
0,"Oak Ridge",634,"RICH","DOW","TN","1700 HUCKLEBERRY STREET",37831,83820,41496,1942,349.91,6,17.99,3,"8338-JZU"
0,"Canton",635,"LINNEA","LAY","OH","90 EASTRIDGE DRIVE",44798,83964,41444,1439,416.62,5,29.99,3,"4045-HUC"
809.74,"Irving",636,"STEVE","SAMS","NY","1506 BOOTLEGGER COVE DRIVE",14081,83565,41542,2366,253.09,3,21.99,5,"1010-MIW"
0,"Cateechee",637,"SHANA","BACON","SC","1333 BAY CIRCLE",29667,84219,41582,2745,118.94,3,23.59,1,"2996-VMO"
548.5,"Oxford",638,"FREDERICK","DUTTON","MS","1705 NORTON DRIVE",39638,84219,41528,2238,203.87,4,13.99,2,"8894-LUR"
72.29,"Levant",639,"EMILY","DODSON","ME","703 BUCCANEER PLACE",4456,84078,41497,1944,199.92,2,21.99,5,"1504-LVK"
0,"Creighton",640,"PHIL","BOWMAN","PA","166 MOUNTAIN POINT CIRCLE",15030,83677,41590,2833,81.55,3,15.59,1,"4260-FGB"
0,"Farmington Hills",641,"ELENA","HART","MI","867 LUCERN AVENUE",48331,83565,41518,2138,109.11,4,13.59,5,"2932-PBS"
0,"Trout Lake",642,"JENNA","WEISS","MI","716 PATTERSON COURT",49793,83649,41653,3429,73.98,1,36.99,2,"3716-WZD"
0,"Robertsdale",643,"NINA","ALLEN","AL","680 RED TALON DRIVE",36574,83621,41446,1451,11.99,1,11.99,1,"1143-RGX"
0,"Milton",644,"MERVIN","HUDSON","FL","1272 GOOSE LAKE DRIVE",32572,83593,41446,1452,393.91,6,13.29,5,"9272-LTP"
0,"Penn Avon",645,"FERDINAND","WHALEN","PA","1334 FYFE CIRCLE",17870,84191,41446,1453,119.95,1,23.99,5,"1433-MMY"
2320.26,"Summertown",646,"XIOMARA","HAINES","TN","1515 FARPOINT DRIVE",38483,84306,41623,3145,109.94,2,10.99,2,"7258-HCV"
0,"Shulls Mills",647,"ROSARIO","ROSADO","NC","656 MINERVA WAY",28607,83878,41611,3037,257.94,2,38.99,5,"3161-XJS"
0,"Augusta",648,"DELOIS","DUNHAM","GA","191 DEBORAH LANE",30919,84078,41647,3378,266.02,6,32.99,2,"2870-QZR"
247.66,"Fort Meade",649,"ADAM","BELANGER","MD","474 EAST 10TH AVENUE",20755,83850,41458,1565,89.94,2,13.59,2,"4241-UOF"
29.98,"Railroad",650,"KRISTAL","JEFFERS","PA","1328 ORIOLE DRIVE",17355,84219,41448,1468,29.98,1,14.99,2,"9191-NGA"
528.89,"Suwanee",651,"ERASMO","ARELLANO","FL","1277 SELKIRK DRIVE",32692,83649,41481,1790,30.36,1,7.59,4,"2200-DAI"
0,"Gastonia",652,"ELEANORE","MCMULLEN","NC","697 DUNLAP AVENUE",28052,83677,41448,1473,145.72,3,23.99,4,"2896-OZJ"
0,"Wilton",653,"ANGELA","PONCE","NH","494 PLACE STREET",3086,83936,41576,2695,110.55,2,14.59,1,"9288-IRF"
1631,"Pleasant Gdns",654,"LAWRENCE","GALLAGHER","NC","1337 WILLIS DRIVE",27313,83565,41548,2428,491.37,6,28.49,4,"5496-MRA"
355.53,"Sandgap",655,"IONE","FERNANDEZ","KY","842 BETULA DRIVE",40481,83565,41526,2215,87.98,1,43.99,2,"7224-FEU"
572.95,"Fairmont",656,"NANCY","CORBIN","NC","807 EAST WHITNEY ROAD",28340,84248,41598,2902,193.91,2,29.99,5,"6033-YFY"
0,"Methuen",657,"LAWERENCE","HEALY","MA","1201 ROYAL COURT",1844,84420,41573,2670,54.95,1,10.99,5,"7258-HCV"
869.88,"Memphis",658,"JADA","LANCASTER","TN","662 EAST 97TH AVENUE",38131,84049,41576,2690,188.7,3,15.59,3,"6176-XTX"
605.75,"Mill Crk",659,"MELONY","RUTHERFORD","PA","1574 HIGHLAND DRIVE",17060,83993,41585,2778,83.93,2,12.99,2,"7316-MQD"
45.97,"Acton",660,"FELICITA","SYLVESTER","ME","710 RIVERTON COURT",4001,83677,41480,1786,21.98,1,10.99,2,"5445-XOY"
0,"Limestone",661,"LOUIS","CRAFT","NY","404 OLYMPIC STREET",14753,84049,41452,1508,242.22,6,13.59,2,"2932-PBS"
502.86,"Rosier",662,"SANTOS","MAXWELL","GA","24 MC LEAN PLACE",30434,83734,41467,1649,29.97,1,9.99,3,"4812-CMJ"
2072.26,"Morley",663,"JEANIE","PACHECO","NY","565 MONTE ROAD",13617,83509,41452,1512,76.26,2,4.29,1,"2410-SKH"
0,"Wingate",664,"NORBERTO","JEWELL","NC","617 SUSHANA CIRCLE",28174,83993,41602,2952,283.24,4,14.99,4,"7762-STV"
0,"Tully",665,"STACIA","RODRIGUES","NY","1942 ILLIAMNA AVENUE",13159,83734,41654,3439,189.91,4,13.59,1,"7355-WBT"
450.84,"Essex Junction",666,"FELICITA","BANKS","VT","993 SPRUCE LANE",5453,84334,41454,1524,450.84,4,12.99,2,"7179-YXG"
1317.82,"Clyde",667,"WINONA","HUBBARD","NY","1578 E LOOP WB ON W LOOP RAMP",14433,83621,41455,1535,227.03,6,7.49,4,"3528-GBV"
227.77,"Worcester",668,"SUE","GUERRA","MA","1620 CHARTER CIRCLE",1609,83705,41454,1527,227.77,5,15.69,2,"3035-NHD"
0,"Buffalo",669,"REINA","ENGEL","NY","544 SYDNIE KAY STREET",14240,83820,41454,1528,378.8,6,11.99,1,"3943-HFA"
361.95,"Jericho",670,"FLOR","PRITCHETT","VT","1981 VISTA COURT",5465,84049,41500,1973,129.19,4,32.99,1,"5541-HST"
217.79,"Hamburg",671,"LAUREN","FAULK","PA","1312 EAST 16TH TERRACE",19526,83621,41454,1530,217.79,4,23.99,4,"5595-NYE"
935.22,"Shamong",672,"FREEMAN","WIGGINS","NJ","1244 CHESAPEAKE AVENUE",8088,83993,41581,2735,152.31,2,17.99,5,"2143-VQX"
0,"Monocacy Station",673,"MORGAN","TILLMAN","PA","1361 TERRY STREET",19542,83878,41455,1536,72.12,3,23.29,1,"1336-FVM"
602.32,"Lovell",674,"DEIRDRE","GOODRICH","OH","1622 TAIGA DRIVE",43351,84219,41455,1538,78.32,2,10.99,5,"3488-GSE"
2461.08,"Buckeyeville",675,"JOSEF","SAMUEL","OH","956 DALE STREET",43725,83705,41611,3034,276.1,3,12.99,4,"7316-MQD"
655.51,"Biddeford",676,"ROBERTO","CHU","ME","1498 WEST 17TH AVENUE",4007,83734,41604,2974,172.78,4,9.29,1,"4132-QIN"
847.41,"Henryville",677,"CHIQUITA","BRITT","PA","196 SPRING CREEK LANE",18332,83705,41457,1558,355.2,5,32.89,4,"6109-ZZO"
142.45,"Guttenberg",678,"JANIE","SANDERS","NJ","1735 SAMBAR LOOP",7093,84021,41456,1550,142.45,1,28.49,5,"5496-MRA"
339.13,"Madison",679,"BEATRIZ","PROCTOR","TN","37 ATELIER DRIVE",37116,83763,41521,2169,222.68,4,6.59,3,"2366-EFV"
117.42,"Tampa",680,"MARIBETH","FERNANDEZ","FL","1693 STEPHEN CIRCLE",33617,83565,41457,1559,117.42,3,11.49,1,"4431-LGU"
109.7,"Redding",681,"DEMETRIA","HARGROVE","CT","962 EAST VIEW DRIVE",6875,84078,41594,2868,15.69,1,15.69,1,"3035-NHD"
318.94,"Selkirk",682,"JOANNA","BUCKLEY","NY","555 BAGPIPE AVENUE",12158,84078,41525,2214,133.9,3,7.79,5,"8436-MGP"
123.71,"St Croix",683,"CORINA","HUGHES","IN","1422 BETULA DRIVE",47576,84134,41458,1568,123.71,3,11.99,4,"7673-ECV"
985.47,"Davisburg",684,"WENDI","BEAN","KY","1698 IRWIN STREET",40977,83649,41588,2807,250.41,6,12.59,5,"1838-LZI"
560.79,"Roanoke",685,"JEFF","LUNSFORD","VA","1053 NORTH LANE STREET",24024,83906,41567,2614,53.97,1,17.99,3,"8439-KUP"
2591.85,"Pembroke",686,"VEDA","STARKS","NC","666 YUKLA CIRCLE",28372,84163,41459,1577,308.85,4,17.99,4,"9484-UTK"
558.51,"Lex Pk",687,"IRVING","DODD","MD","92 FALKE COURT",20653,83993,41654,3440,175.29,5,11.99,3,"9324-PPG"
124.3,"Hare",688,"JEWEL","PAIGE","NC","801 SCHAFF DRIVE",28627,83763,41460,1585,124.3,3,7.49,4,"6041-PBS"
0,"Taylorville",689,"ZACHARIAH","WEBBER","PA","940 ARLENE STREET",17921,83593,41484,1819,47.96,1,11.99,4,"8988-FDW"
0,"Maryville",690,"BETTYE","WHITTEN","TN","1091 NEWCOMB DRIVE",37802,84306,41548,2424,295.15,5,23.29,1,"1663-CDD"
667.89,"Haddam",691,"CLARISSA","BURKETT","CT","231 RED TALON CIRCLE",6438,83705,41635,3268,198.3,4,13.99,4,"8894-LUR"
322.45,"Seaview",692,"CHERI","MOSLEY","VA","1479 BROTHERS AVENUE",23429,83936,41609,3013,85.93,3,7.59,1,"9064-IWN"
0,"Jackhorn",693,"MARGARETE","CHAVEZ","KY","1441 DAVID AVENUE",41825,83593,41466,1642,7.79,1,7.79,1,"4626-LJU"
644.1,"Kimball",694,"RANDAL","JUDD","TN","1527 MOONSTAR CIRCLE",37347,83734,41557,2510,126.93,4,10.99,4,"7258-HCV"
129.92,"Grand Isle",695,"EVALYN","HUNTER","ME","355 PAPA BEAR LANE",4746,83621,41462,1598,129.92,2,14.99,3,"7006-IXN"
1891.98,"Catherine",696,"ALISHA","TOMLINSON","AL","1985 EAST 52ND AVENUE",36728,83820,41462,1599,37.98,1,18.99,2,"1485-NNI"
29.99,"South Egremont",697,"ELISHA","STAHL","MA","1980 WOODSTOCK CIRCLE",1252,84420,41462,1600,29.99,1,29.99,1,"2351-WVS"
0,"Hialeah",698,"RUBEN","FISH","FL","1761 EAST 46TH PLACE",33014,83734,41617,3089,347.32,6,11.99,2,"9336-MHC"
1726.99,"Mill Hall",699,"BECKY","LEWIS","PA","1810 ELMENDORF DRIVE",17767,83593,41462,1604,29.99,1,29.99,1,"5642-IDA"
0,"Worcester",700,"DARIUS","MCGHEE","MA","214 CHAD STREET",1602,83621,41654,3444,187.9,2,16.99,5,"2990-BNH"
0,"Portland",701,"LENORA","NIXON","ME","170 DE ETTE CIRCLE",4112,83850,41629,3210,272.27,5,34.49,2,"5213-YTB"
0,"Berlin",702,"LUCIE","CONWAY","KY","1999 BOUNDARY AVENUE",41043,83649,41564,2579,314.86,6,22.49,2,"2351-WVS"
501.09,"Mount Nebo",703,"STANTON","WALDRON","PA","1138 HILLCREST CIRCLE",17565,83763,41621,3126,276.93,3,14.99,1,"9191-NGA"
65.86,"Grand Rivers",704,"JENNI","TRACY","KY","210 LITTLE MOOSE CIRCLE",42045,83734,41463,1614,65.86,2,16.99,3,"8170-EKF"
446.59,"Sunset Harbor",705,"BILLY","EARLY","NC","1895 EAST 160TH AVENUE",28422,84163,41467,1655,177.45,1,35.49,5,"9702-WFX"
13.99,"Miami",706,"TRENT","LAWSON","FL","1528 WARWICK DRIVE",33255,83878,41464,1618,13.99,1,13.99,1,"3298-YFL"
2195.26,"Bloomville",707,"LES","MOCK","SC","1768 TANADA CIRCLE",29102,83792,41486,1836,112.53,3,23.99,2,"5595-NYE"
156.71,"East Chicago",708,"STEPHAINE","SHEARER","IN","677 ELIES DRIVE",46312,84163,41464,1624,156.71,4,12.59,3,"3516-AGJ"
1632.97,"Purchase",709,"IONA","VELASQUEZ","NY","1155 JESTERS PLACE",10577,83593,41565,2595,231.26,5,6.59,3,"8544-CIQ"
976.38,"Westview",710,"ROMEO","SWEENEY","KY","1280 LEDYARD CIRCLE",40178,84219,41514,2103,127.96,1,31.99,4,"2611-QYG"
0,"Nicut",711,"STEPHENIE","DODGE","WV","1129 KENSINGTON CIRCLE",26633,83565,41528,2237,460.77,4,23.29,2,"1074-VVJ"
361.7,"Watton",712,"THEODORE","SAMUELS","MI","1751 BUSINESS PARK BOULEVARD",49970,84134,41546,2401,120.81,2,12.49,5,"6350-UPP"
15.26,"Princeton",713,"CURTIS","NORWOOD","KY","825 GLENN HAVEN DRIVE",42445,83509,41635,3258,213.67,5,10.99,2,"6858-EJW"
0,"Rockville Center",714,"TONY","BERG","NY","889 AVALON CIRCLE",11570,84248,41634,3251,232.6,4,4.29,2,"5602-QBF"
0,"Norfolk",715,"GRACIELA","SCHAFER","VA","1477 BRIARCLIFF DRIVE",23529,84049,41465,1637,429.82,5,38.99,3,"2496-QMW"
0,"Toledo",716,"JACK","BAKER","OH","1382 BREEZEWOOD DRIVE",43620,84219,41534,2296,149.09,3,21.59,4,"5379-BLX"
375.4,"Greenville",717,"SAMUAL","MIDDLETON","DE","187 SEWARD SB ON OMALLEY RAMP",19807,84021,41538,2329,210.45,4,18.99,4,"5046-TTC"
233.45,"Petoskey",718,"OLIN","COLBERT","MI","299 AMBASSADOR DRIVE",49770,83820,41531,2261,131.33,2,6.59,4,"8544-CIQ"
717.7,"Haneyville",719,"LASHANDA","ALBRIGHT","PA","1938 PETREL CIRCLE",17745,84219,41589,2815,360.81,5,13.99,4,"5161-GIZ"
1309.72,"Liberty Center",720,"DARRON","WHITLOCK","IN","230 MONRON STREET",46766,84364,41496,1939,77.76,3,7.79,1,"4626-LJU"
0,"Louin",721,"DONA","JACOBSON","MS","659 DAVIS STREET",39338,84134,41468,1658,143.94,2,10.99,3,"7258-HCV"
207.91,"Lawrenceville",722,"VALENCIA","WILLARD","PA","862 SPENDLOVE DRIVE",16929,83878,41468,1664,207.91,2,21.99,4,"8726-ZNM"
2161.08,"Hillsboro",723,"LYMAN","CROW","NC","353 EAST 15TH AVENUE",27278,83705,41596,2888,430.71,6,11.99,2,"8310-LAC"
823.68,"South Kingstown",724,"MAYRA","ROSE","RI","106 GOLDEN HILLS LANE",2874,83537,41652,3427,496.58,6,13.59,4,"5781-TKY"
192.17,"Middletown",725,"LACY","KEYES","CT","570 EAST 51ST AVENUE",6459,83964,41528,2242,572,6,19.99,4,"9133-OXA"
258.44,"Mosby",726,"SHERRYL","RODRIGUEZ","VA","1451 TELEQUANA DRIVE",22042,83964,41469,1675,258.44,5,16.99,2,"2068-TSC"
0,"Ceredo",727,"ROBYN","SIMONS","WV","1331 NOBLE POINT DRIVE",25507,83906,41469,1677,43.68,2,13.69,1,"4976-PZN"
335.87,"Cleveland",728,"EVALYN","DOWNING","OH","1504 BIG SPRUCE CIRCLE",44102,84364,41469,1679,335.87,4,11.99,1,"8382-HKN"
1352.56,"Bee Spring",729,"BEAU","PERDUE","KY","1808 WHISPERING LOOP",42207,84106,41564,2577,72.75,3,10.99,1,"3488-GSE"
0,"Benson",730,"MALISSA","HAYNES","NY","631 MARION AVENUE",12134,84106,41564,2577,72.75,3,10.99,1,"3488-GSE"
614.59,"Newbury",731,"BRYCE","HOGAN","MA","1860 IMLACH DRIVE",1951,84420,41499,1961,103.12,3,12.29,4,"8495-ZQR"
1894.26,"West Newark",732,"LEIGH","FOWLER","NY","136 EAST 18TH CIRCLE",13811,84163,41470,1688,115.26,3,17.79,1,"4153-VMO"
280.54,"Crystal City",733,"RENATE","LADD","VA","652 LEWIS STREET",22202,84163,41470,1689,280.54,5,23.29,4,"2233-GJH"
746.27,"Eccles",734,"MARCOS","VILLA","WV","1569 HEAVENLY CIRCLE",25836,84392,41641,3329,218.82,5,3.49,4,"4667-JLN"
443.45,"Keating Summit",735,"EDWIN","MEDEIROS","PA","632 FIREOVED DRIVE",16749,84219,41470,1691,443.45,6,48.59,2,"6894-JQV"
416.86,"Clintonville",736,"EDDY","MCGEE","NY","1449 SNOWY PLOVER CIRCLE",12924,83878,41582,2748,206.91,2,12.59,5,"1838-LZI"
219.87,"Chittenden",737,"YOUNG","DICKERSON","VT","283 KANTISHNA DRIVE",5737,83509,41471,1694,219.87,3,5.59,5,"3503-FGI"
195.93,"Furman",738,"ALIDA","HANSEN","AL","792 FERGY CIRCLE",36741,84163,41488,1858,110.97,1,36.99,3,"3716-WZD"
399.59,"Dudley Shoals",739,"CHANA","GRANGER","NC","489 HORIZON AVENUE",28630,84219,41471,1696,14.59,1,14.59,1,"9288-IRF"
0,"Bemus Point",740,"KERRI","LASSITER","NY","700 MILLS PARK CIRCLE",14712,83763,41553,2468,247.92,3,32.99,1,"2870-QZR"
454.12,"Pinnacle",741,"PRUDENCE","MORIN","NC","1979 ELMRICH COURT",27043,83878,41618,3093,226.27,5,13.99,2,"9234-WCQ"
385.89,"Glenville",742,"ERIC","GRAVES","NC","767 CAMPBELL CREEK ROAD",28736,83621,41472,1703,385.89,5,13.99,1,"9234-WCQ"
245.85,"New Port Richey",743,"PEDRO","KUHN","FL","152 WOODRIDGE CIRCLE",34654,84078,41650,3408,51.96,1,12.99,4,"5625-FVF"
203.15,"Phippsburg",744,"WHITNEY","WHITFIELD","ME","1259 RHONE STREET",4567,84306,41623,3153,196.19,4,12.99,4,"2116-PVN"
0,"Fair Harbor",745,"SIDNEY","GARZA","NY","772 SHEPPARD DRIVE",11706,84078,41586,2788,465.95,6,13.99,4,"3298-YFL"
344.22,"Comstock Park",746,"STEPHINE","GOODMAN","MI","1064 LOWER KOGRU DRIVE",49321,83906,41511,2072,221.28,4,10.99,5,"6858-EJW"
0,"Exeter",747,"RENITA","CHRISTIAN","NY","1205 MALLARD LANE",13315,84078,41473,1711,160.66,5,6.59,3,"2366-EFV"
342.35,"Stumpy Point",748,"SHAWNA","MACIAS","NC","1123 ALPINE LAUREL DRIVE",27978,84134,41473,1712,342.35,5,14.99,5,"1099-WFZ"
0,"Madison",749,"DARLEEN","PARRA","MS","561 COLLIE HILL WAY",39130,84191,41473,1714,298.84,6,10.99,3,"2918-THH"
228.05,"Milford",750,"WELDON","FITZPATRICK","NY","1839 HOCKER PLACE",13807,84219,41535,2307,153.8,4,62.99,1,"1021-MTI"
1575.99,"Millingport",751,"DENICE","GUZMAN","NC","1485 RICHARDSON DRIVE",28001,83509,41506,2033,369.2,3,34.49,3,"8207-YYG"
488.8,"West Brookfield",752,"MARGARETE","FLORES","MA","1264 WHALEY AVENUE",1585,84134,41473,1720,488.8,6,29.99,5,"6033-YFY"
179.6,"Mulga",753,"CECIL","ESPARZA","AL","1928 VALLEY VISTA CIRCLE",35118,83936,41474,1721,179.6,5,17.99,1,"8439-KUP"
213.87,"Newfields",754,"DOMINIC","LUNA","NH","1607 POLARIS WAY",3856,84049,41475,1729,213.87,3,13.99,3,"5161-GIZ"
0,"Silver Point",755,"MYRNA","KIRKLAND","TN","206 COMMERCE STREET",38582,84049,41546,2408,281.12,2,23.29,5,"2233-GJH"
2745.07,"Smithville",756,"EARL","STATON","NJ","522 WEST LAKE AVENUE",8201,83649,41546,2410,230.09,5,20.99,1,"1200-KBU"
0,"Grosvenor Dale",757,"JEFFEREY","ALBERT","CT","436 BUTTERMILK WAY",6246,84163,41476,1738,252.27,4,14.59,4,"9858-XUM"
890.6,"Cementon",758,"PORTER","PRYOR","NY","1501 GAIL STREET",12415,83509,41642,3342,394.67,4,13.59,1,"7355-WBT"
139.1,"Brighton",759,"STACIE","MICHAUD","MD","1429 EAST FRANKLIN DRIVE",21207,83993,41595,2877,79.12,4,12.99,2,"7179-YXG"
0,"New York",760,"ARMIDA","WILKINS","NY","710 BUTTON CIRCLE",10132,84420,41608,3007,142.93,2,38.99,2,"6865-HAO"
0,"Lee Hall",761,"JAMAAL","DUFFY","VA","1481 LONGORIA CIRCLE",23603,84248,41587,2793,135.96,2,32.99,3,"2870-QZR"
648.51,"Morganton",762,"MAGGIE","YAZZIE","GA","143 KILO CIRCLE",30560,84276,41513,2097,313.23,5,4.59,4,"4900-YSQ"
0,"Wolf",763,"PORTER","GILES","KY","1026 KILKERRY CIRCLE",41164,83677,41525,2209,149.52,3,21.59,2,"9138-QCV"
1132.18,"Buena Ventura Lakes",764,"GILBERTO","CLINE","FL","237 TAFT STREET",34743,84078,41478,1757,41.18,1,20.59,2,"3701-YAW"
2478.43,"Louisville",765,"WILSON","BELL","TN","1127 CUNNINGHAM STREET",37777,84191,41484,1821,81.94,2,13.99,1,"5250-JDL"
2703.86,"Crosby",766,"KATHIE","DIGGS","PA","1327 LOST CIRCLE",16724,84219,41567,2612,246.41,2,41.99,4,"4879-AMS"
272.83,"Ellicott City",767,"JERMAINE","HANCOCK","MD","1627 SAUNDERS ROAD",21041,83537,41534,2295,12.39,1,12.39,1,"2584-CIJ"
1038.56,"Worcester",768,"HANNAH","BASSETT","MA","259 ELMHURST DRIVE",1608,84021,41613,3048,101.96,2,29.99,1,"4987-BFL"
0,"Olanta",769,"SEYMOUR","CLIFTON","PA","345 MONPELIER DRIVE",16863,84163,41478,1765,387.82,4,32.99,4,"2870-QZR"
0,"Loogootee",770,"JAYNE","FORD","IN","300 TUNDRA COURT",47553,84049,41478,1766,88.34,2,13.59,4,"5781-TKY"
0,"Tappan",771,"ROSALINDA","MCNEAL","NY","494 DELRIDGE CIRCLE",10983,84021,41479,1768,408.12,5,12.59,1,"1838-LZI"
86.94,"New York",772,"DONALD","PETTIT","NY","62 NICHOLS STREET",10025,83537,41479,1772,86.94,2,14.99,5,"7006-IXN"
309.41,"South Euclid",773,"SETH","HOLLIS","OH","13 HANSA ROSE CIRCLE",44121,84392,41479,1773,309.41,5,14.59,5,"9671-NYZ"
79.98,"Ashland",774,"FLORA","MANNING","PA","1378 EAGLE STREET",17921,84021,41479,1774,79.98,2,35.99,1,"2699-GNS"
2994.49,"Kidds Crossing",775,"FRANK","CLARK","KY","1669 CHALLENGER CIRCLE",42611,83993,41495,1929,240.87,3,13.99,5,"5161-GIZ"
0,"Helmuth",776,"SOPHIA","BONDS","NY","163 HENKINS ROAD",14079,84191,41480,1776,29.96,1,7.49,4,"3528-GBV"
0,"Franklinville",777,"CLINTON","AGUIRRE","NC","1651 VANGUARD DRIVE",27248,83537,41480,1777,154.39,3,12.99,3,"4812-VNN"
54.34,"W Asheville",778,"WES","LUNDY","NC","67 BRITTANY DRIVE",28816,84219,41480,1779,54.34,3,23.99,1,"7500-ROG"
64.43,"Saint James Heights",779,"FERNANDO","RICHARDS","NY","46 COMMUNITY PARK LOOP",11780,83906,41480,1780,64.43,3,12.59,1,"7883-NLQ"
2223.58,"Decatur",780,"LARISSA","POOL","AL","574 ADAK CIRCLE",35609,83565,41645,3365,243.05,4,12.99,3,"8199-YRF"
0,"Arapahoe",781,"TOMMIE","PALMER","NC","933 ELCADORE CIRCLE",28510,83936,41606,2991,91.23,2,13.59,4,"9393-RFA"
379.85,"Mc Lean",782,"ELLSWORTH","STEIN","VA","804 SEAWIND CIRCLE",22103,84219,41514,2102,247.92,3,31.99,4,"5980-BME"
89.97,"Huntland",783,"ROBERTO","MATHEWS","TN","1400 EAST 86TH COURT",37345,83705,41481,1787,89.97,1,29.99,3,"2384-PGY"
640.85,"Shirley",784,"CHRISTIAN","ROSAS","MA","943 CALIFORNIA CREEK WAY",1464,84306,41544,2389,475.96,6,23.99,5,"7500-ROG"
362.54,"Dresden",785,"CORNELIA","BOOTH","IN","357 LOWER TERRACE STREET",47453,83537,41542,2367,188.43,4,41.99,2,"6367-AKJ"
285.36,"West Milford",786,"BRYON","FOWLER","NJ","1926 KIMBERLIE LANE",7480,84219,41481,1791,285.36,4,4.29,5,"5602-QBF"
312.7,"Kinzers",787,"KASEY","SOSA","PA","975 WEST 96TH AVENUE",17535,83964,41588,2811,67.85,2,15.29,3,"9686-HQV"
0,"Sandy Springs",788,"JERALD","WESTON","GA","1914 PAINE PLACE",30358,84219,41482,1797,12.59,1,12.59,1,"3516-AGJ"
1457.79,"Titusville",789,"LINNEA","TATUM","PA","958 POTLATCH CIRCLE",16354,83621,41630,3215,218.33,3,62.99,2,"1021-MTI"
484.29,"Burt Lake",790,"NAKIA","TYLER","MI","710 ALUMNI LOOP",49717,83964,41644,3352,19.99,1,19.99,1,"8685-REM"
1802.94,"Sparta",791,"ALETA","TIDWELL","IN","393 FAR VIEW PLACE",46760,83878,41483,1805,95.94,2,13.99,3,"5250-JDL"
348.92,"Smiths Creek",792,"TAMRA","TRAVIS","MI","199 BALANDRA CIRCLE",48074,84134,41599,2913,26.97,1,8.99,3,"6933-YOI"
2176,"Monroe",793,"BRODERICK","JOHNSON","GA","1043 WEST SHIP CREEK AVENUE",30655,83649,41506,2032,188.05,5,32.99,3,"9292-RQZ"
0,"Sweatman",794,"PRINCESS","BRAGG","MS","1935 REGENT DRIVE",38925,83621,41483,1811,53.37,1,17.79,3,"4153-VMO"
1497.31,"Flint",795,"DARLEEN","SOSA","MI","1501 EAST PRINCE OF PEACE DRIVE",48552,84134,41550,2440,16.77,1,5.59,3,"3061-DOI"
0,"Kalamazoo",796,"MONROE","ALLISON","MI","272 SCHODDE STREET",49002,83763,41581,2734,280.64,5,35.99,2,"1203-AIS"
813.37,"Berwick",797,"HARRIS","REDMOND","OH","26 CHRIS COURT",44853,83509,41650,3409,400.62,6,32.99,1,"2857-NDO"
0,"Shorterville",798,"LETICIA","HEBERT","AL","1244 DEER PARK DRIVE",36373,83763,41484,1818,41.07,1,13.69,3,"4976-PZN"
582.34,"West Carthage",799,"JOELLEN","POWERS","NY","256 PAMELA PLACE",13619,83734,41650,3407,183.89,3,18.99,4,"1485-NNI"
1110.68,"Landaff",800,"CHIQUITA","JEFFERS","NH","900 MOSSBERRY PLACE",3585,83878,41583,2756,420.01,6,23.59,3,"4465-QHD"
407.9,"Dunlevy",801,"ROSALIA","SEXTON","PA","649 KRISTIE CIRCLE",15432,83878,41516,2125,216.32,6,15.89,2,"5794-JGQ"
194.37,"The Village",802,"CHANTAL","LAIRD","MD","1719 BREWSTER DRIVE",21208,83705,41561,2541,89.4,4,8.99,4,"7538-ITC"
0,"Glenwood",803,"JEFFEREY","MCBRIDE","NJ","1043 ROCKRIDGE DRIVE",7418,84163,41511,2073,204.09,3,16.99,4,"2068-TSC"
782.57,"West Warren",804,"HEIDI","PALACIOS","MA","471 KAREN STREET",1092,83621,41591,2838,239.05,4,17.99,4,"2143-VQX"
0,"Bohannon",805,"ELISSA","KENDRICK","VA","662 ALLAN PLACE",23021,83820,41487,1845,32.99,1,32.99,1,"2766-EYO"
274.9,"Farmington Hills",806,"AGNES","ROSE","MI","1883 BEAMREACH COURT",48332,83649,41503,2007,164.78,6,43.99,1,"7224-FEU"
459.59,"Lynn",807,"VON","GOINS","PA","1986 HAVEN CIRCLE",19529,84276,41568,2624,102.74,2,17.79,4,"8571-CKP"
315.79,"West Wardsboro",808,"AISHA","SKAGGS","VT","1309 GAIL STREET",5360,83537,41593,2857,188.88,4,14.59,4,"9288-IRF"
